job_id,umap_x,umap_y,salary,experience_level,work_type,state,region,engagement_rate,remote,title
3902345831,-2.7780685,-5.482873,263499.0,Associate,Full-time,CA,West,,0,Medical Doctor
3891266689,1.805483,-7.0799203,77334.0,Entry level,Full-time,CA,West,,0,INFORMATION TECHNOLOGY ASSOCIATE
3905379204,7.8593802,-3.8586597,36400.0,Entry level,Full-time,WA,West,,0,"Sales Associate / Jewelry Specialist - Jared - Parkway Square Shopping Center - Tukwila, WA"
3903489676,1.8693125,-10.446561,100000.0,Mid-Senior level,Full-time,CA,West,10.0,0,Facilities Manager
3905372697,-7.3545504,14.932719,383900.0,Director,Full-time,IA,Midwest,,0,"Associate General Counsel and Managing Director, CIB Markets"
3900955363,8.079507,-6.0028815,210000.0,Director,Full-time,NY,Northeast,,0,Information Technology Manager
3888977326,-6.802129,0.037352484,53500.0,Entry level,Full-time,MI,Midwest,,0,Direct Home Care Worker
3902939549,13.860541,-7.6905284,48391.2,Mid-Senior level,Full-time,MD,Northeast,12.0,0,Research Specialist
3891807935,10.170268,-10.466123,102500.0,Mid-Senior level,Full-time,IL,Midwest,,0,Senior Mechanical Engineer
3898166833,-14.058718,20.485067,41600.0,Internship,Internship,NY,Northeast,35.12931034482759,0," Intern, Product Development  - Ann Taylor "
3903800980,10.610575,-14.598153,72800.0,Mid-Senior level,Contract,MO,Midwest,,1,CMMS Maintenance Coordinator
3889190502,8.544237,19.602894,119064.4,Mid-Senior level,Part-time,NC,Southeast,,0,Travel RN - Med Surg
3904939030,-8.280535,14.824956,172500.0,Director,Full-time,FL,Southeast,15.789473684210526,0,Director Sales
3904711346,15.613092,9.903418,59446.399999999994,Director,Full-time,WA,West,,0,"Childcare Center Assistant Director- Childtime Learning Center, 156th Ave NE"
3903875923,-8.3481245,-6.492262,43680.0,Entry level,Full-time,WA,West,,0,Delivery Driver - Pharmacy Services
3889498986,6.753524,2.1609733,65520.0,Entry level,Full-time,VA,Southeast,,0,Residential Handyman
3888940775,0.56662095,20.882116,282500.0,Executive,Full-time,MD,Northeast,,0,"Vice President, Safety"
3889759619,-7.920746,14.392215,160000.0,Director,Full-time,TX,Southwest,,0,"Director of Water Utilities - City of San Angelo, TX"
3904577346,8.674738,-8.47139,78250.0,Mid-Senior level,Full-time,NE,Midwest,,0,Senior Accountant - HQ of Large Manufacturer Offering Continued Career Growth - HEMPHILL EXCLUSIVE!
3902755820,-3.2379482,15.245096,27560.0,Entry level,Part-time,PA,Northeast,,0,Sales Associate - Valley Pool & Spa - Seasonal
3904043140,2.9443467,16.459349,187450.0,Mid-Senior level,Full-time,OH,Midwest,,0,"Sr. ASIC Design Engineer, Blink/Ring ASIC Team"
3902931427,14.456981,-6.614266,117500.0,Associate,Full-time,CO,West,4.201680672268908,0,Fixed Wing Pilot - Air Ambulance
3902759335,9.780386,-2.8588595,98230.0,Mid-Senior level,Full-time,NC,Southeast,,0,"Building Automation Solutions - Sales Account Executive – Charlotte, NC"
3887893127,12.907352,-10.821136,250000.0,Mid-Senior level,Full-time,NM,Southwest,,0,Dentist - DDS/DMD
3895527291,14.391345,-5.9850326,81450.0,Associate,Full-time,NY,Northeast,14.285714285714285,0,Middle School Math Teacher
3900962640,9.232534,-8.570846,57000.0,Associate,Full-time,NY,Northeast,10.0,0,"Senior Associate, Project Management"
3891815916,17.251242,-23.15099,48287.2,Entry level,Temporary,KY,Southeast,,0,"Travel Nurse RN - Telemetry - $2,297 per week in Hazard, KY"
3905324567,13.43422,4.457801,50772.8,Mid-Senior level,Full-time,MA,Northeast,,0,Customer Service Representative Gas
3906092351,-3.2742481,6.6151333,70000.0,Mid-Senior level,Full-time,CA,West,,0,Organic Harvesting Supervisor
3894294975,13.013026,9.932179,112500.0,Mid-Senior level,Full-time,CT,Northeast,,0,Senior Accountant - Private Equity / Venture Capital
3903477066,21.871397,5.5561285,35360.0,Entry level,Part-time,IA,Midwest,,0,Part-Time Store Cashier/Stocker
3887702242,-18.66584,-0.2148605,88400.0,Mid-Senior level,Contract,PA,Northeast,,0,Scientist (Mammalian Cell Culture/ELISA/Potency Assays/PCR)
3898175639,9.892326,-9.229448,110000.0,Mid-Senior level,Full-time,WA,West,26.229508196721312,0,Senior Recruiter
3891267091,6.8898726,-0.57799566,45822.4,Entry level,Full-time,NC,Southeast,,0,CNC Machinist - 2nd Shift
3901803271,10.20926,-14.400529,182000.0,Mid-Senior level,Contract,CA,West,,1,Computer Vision/ Machine Learning Engineer 
3901499095,1.1711314,-7.2437773,102356.8,Entry level,Full-time,OR,West,,0,Occupational Therapist
3885822781,-1.850622,-11.456956,125000.0,Mid-Senior level,Full-time,TX,Southwest,,0,Construction Manager - Commercial/Multi-Family Construction
3905329513,15.864543,-0.85484827,39520.0,Entry level,Full-time,MN,Midwest,,0,Culinary Assistant
3904419465,14.590262,-6.698171,84564.0,Associate,Full-time,CO,West,5.88235294117647,0,Sr. eCommerce Demand & Inventory Planner (Smartwool)
3901677356,-3.370246,3.1622586,43600.0,Entry level,Full-time,NV,West,8.333333333333332,0,Warehouse Picker 1
3895490435,-7.74826,10.898237,84000.0,Associate,Full-time,MD,Northeast,,0,"Store Director, J.Crew Factory, Arundel Mills "
3890898455,-7.4912877,6.9190993,58240.0,Associate,Contract,NY,Northeast,,0,Hospital Care Investigator
3904954620,11.126303,-15.051691,55120.0,Entry level,Full-time,IL,Midwest,,1,"CEC Service Technician - Lincolnshire, IL"
3900976510,12.680606,-18.044258,100000.0,Mid-Senior level,Full-time,TN,Southeast,33.33333333333333,0,Senior FP&A Analyst - Healthcare | $95-105K
3904392398,8.57616,1.5341197,41184.0,Entry level,Full-time,FL,Southeast,,0,Safety and Security Officer
3888036119,8.668677,6.9696774,80000.0,Mid-Senior level,Full-time,OH,Midwest,8.450704225352112,0,Sales Support Specialist
3904383848,7.722355,13.23977,52416.0,Mid-Senior level,Full-time,WA,West,,0,"Case Manager II, Resource Specialist II"
3906228922,9.217372,-9.878332,138840.0,Mid-Senior level,Full-time,PA,Northeast,,0,Senior Product Manager - Retention Studio
3906079066,13.252888,13.549541,107500.0,Associate,Full-time,FL,Southeast,,0,Construction Manager – Semi-Custom Homes
3901944226,7.1826143,-0.26470813,38480.0,Entry level,Full-time,FL,Southeast,,0,Heavy Assembler
3901392741,-11.873198,12.921944,135000.0,Associate,Full-time,CA,West,39.39393939393939,0,Software Engineer
3901945155,-3.9907851,-11.302099,110000.0,Mid-Senior level,Full-time,CA,West,,0,Senior Account Executive
3905862648,8.635256,1.7106285,44289.990000000005,Entry level,Full-time,AR,Southeast,,0,PROGRAM ELIGIBILITY SPECIALIST
3903429272,20.847782,0.6241179,70000.0,Associate,Full-time,IN,Midwest,13.043478260869565,0,Account Executive
3894614628,13.398135,5.13599,28668.0,Mid-Senior level,Full-time,NJ,Northeast,,0,MRI Travel MRI Technologist - Job Id: JO03718171
3900072233,7.022712,-14.418846,78000.0,Mid-Senior level,Contract,CA,West,9.67741935483871,0,Content Curation Specialist
3901993009,12.053308,-14.483681,130000.0,Entry level,Full-time,VA,Southeast,,0,Service Engineer (FULL SCOPE POLY)
3901635990,-6.8015847,0.018495647,54080.0,Entry level,Full-time,MI,Midwest,,0,CDL Driver I
3902845079,12.4060135,3.8533874,100000.0,Mid-Senior level,Full-time,DE,Northeast,,0,System Administrator
3898172354,9.897018,-9.224867,107500.0,Mid-Senior level,Full-time,CA,West,22.22222222222222,0,Senior Internal Auditor
3904390463,-6.5541244,10.642567,117500.0,Mid-Senior level,Full-time,CA,West,11.11111111111111,0,Compliance Officer - Personal Trade Surveillance
3901943111,5.751308,5.531739,87500.0,Mid-Senior level,Full-time,OH,Midwest,,0,Maintenance Manager
3901950477,8.895741,13.705152,120000.0,Mid-Senior level,Full-time,CA,West,,0,Implementation Manager
3884805887,8.715499,6.999258,95000.0,Mid-Senior level,Full-time,OH,Midwest,3.125,0,Help Desk Supervisor
3884438330,14.132395,-8.708415,175750.0,Mid-Senior level,Full-time,NY,Northeast,11.538461538461538,0,Staff Technical Program Manager
3905259616,7.0868177,-15.760511,54080.0,Associate,Contract,WY,West,,0,Visual Merchandiser
3901388476,12.607792,-6.992352,108781.5,Mid-Senior level,Full-time,WA,West,,0,Nuclear Safety Engineer
3895489515,12.26576,-17.922241,106080.0,Mid-Senior level,Full-time,VA,Southeast,,1,100% Remote-QNXT Benefits Configuration Analyst
3905328633,3.749604,-1.4032315,41600.0,Entry level,Part-time,CA,West,,0,Retail Sales Associate
3905373817,9.778147,8.298505,97115.2,Mid-Senior level,Full-time,MN,Midwest,,0,RN - Cardiac Care Unit - Full Time
3904982822,-6.548515,-5.372367,82795.0,Entry level,Full-time,HI,West,,0,LSW-Palliative Care
3905285225,-5.4825606,-0.85609853,76300.0,Entry level,Full-time,KS,Midwest,,0,Cognitive Performance Specialist
3895595514,17.68784,-10.6368885,33280.0,Entry level,Contract,KS,Midwest,,0,Program Coordinator
3906091583,10.987635,-15.065604,135000.0,Mid-Senior level,Full-time,IL,Midwest,8.108108108108109,1,Regional Sales Manager (RETAIL)
3898165941,-3.1257427,3.0183325,70780.0,Entry level,Full-time,CA,West,15.384615384615385,0,Staff Accountant
3903429959,-4.7942266,-2.2491434,57200.0,Entry level,Full-time,WI,Midwest,,0,Certified Nursing Assistant (CNA) - Full-Time All Shifts
3905332106,-7.7315555,10.9277525,187500.0,Mid-Senior level,Full-time,NY,Northeast,,0,"Research Sales, Executive Director"
3905295738,9.059772,-8.554063,89977.5,Associate,Full-time,TN,Southeast,,0,Tax Senior (C-Corp/ASC 740) - Any Location
3906094951,-8.141132,14.073082,110000.0,Director,Full-time,NY,Northeast,,0,"Senior Account Director, PR"
3903825907,21.87752,5.5477667,29120.0,Entry level,Part-time,MO,Midwest,,0,Part Time Customer Service Associate
3904921690,4.2474394,8.8678,39000.0,Mid-Senior level,Full-time,NY,Northeast,,0,Assistant Manager
3903452248,-14.428715,4.7576427,72500.0,Mid-Senior level,Full-time,TX,Southwest,25.0,0,Fine Dining Senior Leaders
3904068263,-3.3596246,8.528382,131393.6,Mid-Senior level,Full-time,WA,West,,0,RN Break Relief Float Pool
3900065989,9.265522,-15.067948,132766.4,Associate,Contract,CA,West,3.4482758620689653,0,Water Resource Engineer  
3905290181,-1.7194484,-11.058953,55504.8,Mid-Senior level,Full-time,AZ,Southwest,,0,Assistant Restaurant Manager
3904987360,-14.096066,20.52178,95000.0,Mid-Senior level,Internship,DC,Northeast,,0,"Senior Associate, International Tax"
3906204019,0.15814778,12.679784,31200.0,Entry level,Full-time,TX,Southwest,,0,Bilingual Scheduler
3901164780,5.3463855,5.3483567,55000.0,Mid-Senior level,Full-time,OH,Midwest,,0,Car Wash Site Manager - Shop#637 - 184 E. Main St.
3884444372,0.98358583,-5.416992,58240.0,Entry level,Full-time,CO,West,,0,Laborer II- Drill Operator
3905883444,7.323163,2.371754,85000.0,Entry level,Full-time,GA,Southeast,,0,Sales Professional
3906252825,3.4897301,8.447423,98865.0,Mid-Senior level,Full-time,NY,Northeast,,0,Audit Manager I Financial Crimes High Risk
3895542502,-13.782156,4.91662,86320.0,Mid-Senior level,Full-time,MD,Northeast,,0,"Solar Electrician, Install Lead"
3905853814,-13.2982645,5.118385,65655.2,Entry level,Full-time,IA,Midwest,,0,Lead Operations Specialist
3904959058,22.554974,10.025506,49920.0,Mid-Senior level,Full-time,MA,Northeast,,0,Part-Time Data Entry Coordinator
3884432486,8.718181,-15.633422,93600.0,Mid-Senior level,Contract,MA,Northeast,,0,Electrical & Instrumentation Inspectors - Contract
3905674200,12.96283,4.058007,72800.0,Mid-Senior level,Full-time,NJ,Northeast,,0,RN - Substitute School Nurse 5K SOB
3906095371,14.585495,-6.702093,41000.0,Associate,Full-time,UT,West,25.0,0,Desktop Support Technician
3905286869,-2.4127126,6.6026216,47840.0,Mid-Senior level,Full-time,WA,West,,0,Kitchen Supervisor
3900082372,0.26548043,-4.2321386,36067.2,Entry level,Full-time,OR,West,,0,Utility / Dishwasher
3905800109,-13.815719,5.0480833,43784.0,Mid-Senior level,Full-time,ME,Northeast,,0,FT Dairy Frozen Food Lead
3900979749,13.865257,-7.621566,71250.0,Mid-Senior level,Full-time,MA,Northeast,7.6923076923076925,0,Accountant
3904974451,7.294685,-16.113302,60320.0,Associate,Contract,DE,Northeast,10.526315789473683,0,Credit Card Specialist
3904932153,0.71095735,1.2631522,65000.0,Entry level,Full-time,NJ,Northeast,,0,Construction Superintendent
3902915907,0.34142637,0.19705385,39520.0,Entry level,Full-time,NY,Northeast,,0,Veterinary Assistant
3906225256,11.086008,-2.5097392,31200.0,Mid-Senior level,Full-time,MS,Southeast,,0,Customer Service Representative - Onsite- Jackson/ Ridgeland Area
3894889557,0.83943754,2.4790142,116480.0,Entry level,Full-time,PA,Northeast,,0,Dental Hygienist
3904097398,10.713666,-14.911281,90000.0,Mid-Senior level,Full-time,PA,Northeast,,1,Senior Auditor
3888824632,14.096596,-11.423213,122000.0,Mid-Senior level,Full-time,OK,Southwest,5.263157894736842,0,Portfolio Services Senior Engineer
3903479169,0.45430592,13.808834,75000.0,Entry level,Full-time,TX,Southwest,,0,CAD Specialist II
3904932025,-4.0591984,6.982092,135000.0,Mid-Senior level,Full-time,OR,West,,0,Controller
3905398331,-8.301253,-6.4471517,44720.0,Entry level,Full-time,CA,West,,0,Registered Behavior Technician
3899533172,10.9527645,-14.297023,72500.0,Associate,Full-time,FL,Southeast,25.179856115107913,1,Corporate Paralegal
3884436566,8.457848,14.252792,115000.0,Mid-Senior level,Full-time,CA,West,,0,People Operations Manager
3904989907,12.870888,0.21508671,61400.0,Associate,Full-time,AL,Southeast,,0,Accountant
3885822777,6.183673,5.542474,135000.0,Mid-Senior level,Full-time,MN,Midwest,,0,Tax Manager
3887834531,0.8162331,-5.769387,70000.0,Entry level,Full-time,CO,West,,0,Assistant Teaching Professor in Business Information & Analytics
3905624021,18.372187,0.02210223,99182.72,Mid-Senior level,Part-time,WA,West,,0,Travel RN - Telemetry
3905874502,-15.037582,13.404137,115000.0,Entry level,Full-time,CA,West,,0,Automation Developer (Simulation V&V Team) with Security Clearance
3902867280,20.910648,0.09991485,46592.0,Associate,Full-time,NE,Midwest,,0,Route Sales Representative
3902883058,-13.507018,4.6046143,100000.0,Mid-Senior level,Full-time,CO,West,,0,Lead Mechanical & Project Engineer
3902954093,12.195477,-17.998064,120000.0,Mid-Senior level,Full-time,CO,West,,0,Advanced Acquisition Analyst
3884831625,-18.688065,-0.18943506,97000.0,Mid-Senior level,Full-time,MD,Northeast,,0,Bacteriology Scientist II
3900981606,-3.8238661,6.730138,103805.0,Mid-Senior level,Full-time,CO,West,,0,SUPV Region Operations
3905210531,5.9341626,5.455554,100000.0,Mid-Senior level,Full-time,IA,Midwest,,0,Strategic Account Manager
3901993367,9.068087,-14.741154,171600.0,Entry level,Contract,NY,Northeast,,0,Mainframe CICS Engineer
3904931680,7.8283243,3.2993875,93600.0,Entry level,Full-time,FL,Southeast,8.333333333333332,0,Class A Route Driver - Requisition ID: 2262
3902835272,8.610247,-14.07411,52000.0,Mid-Senior level,Contract,NC,Southeast,10.526315789473683,0,Production Scheduler
3904941773,22.531103,10.01548,33280.0,Entry level,Full-time,NC,Southeast,,0,Mailroom/Data Capture Clerk
3889188902,24.113516,-3.7860005,93090.4,Mid-Senior level,Part-time,OK,Southwest,,0,Travel RN - Med Surg
3898173062,-6.6655483,10.693215,43680.0,Mid-Senior level,Full-time,CA,West,21.428571428571427,0,Receptionist
3901661192,13.519846,-11.547127,107359.2,Mid-Senior level,Full-time,TX,Southwest,2.941176470588235,0,Treasury Accounting Manager
3904357855,-15.278873,13.648709,145600.0,Mid-Senior level,Contract,NC,Southeast,17.5,0,Senior ServiceNow Developer
3901979866,-9.277696,-4.2118263,47840.0,Entry level,Full-time,CA,West,,0,Admin Coordinator
3904984594,18.245506,0.24955487,162406.40000000002,Mid-Senior level,Part-time,CA,West,,0,Level III Staff RN - Clinic - ONCOLOGY - PER DIEM
3895815281,-1.4798292,9.685548,48880.0,Entry level,Full-time,WA,West,,0,DRC Administrative Assistant - Community Associations
3900937975,12.5989065,-17.780731,70200.0,Entry level,Full-time,TN,Southeast,15.384615384615385,0,Network Analyst
3905334517,13.169231,2.9404871,113100.0,Mid-Senior level,Full-time,ME,Northeast,,0,Business Analysis Specialist
3885839915,3.9789977,-1.6347486,38896.0,Entry level,Part-time,CA,West,,0,"Tray Service Assistant, Nutrition Services, Extra On Call, Rotating"
3904412493,7.266231,2.737786,400000.0,Entry level,Full-time,FL,Southeast,8.333333333333332,0,Sales Consultant - Owner - Signature Line - $300k-$500k+
3888038057,-15.051979,13.413486,155400.0,Mid-Senior level,Full-time,AL,Southeast,,0,Cloud Developer - Senior with Security Clearance
3904712847,-3.7073348,6.113974,92674.4,Mid-Senior level,Full-time,NV,West,,0,Charge Registered Nurse (RN)
3901347659,8.748296,-15.563776,99840.0,Mid-Senior level,Contract,NJ,Northeast,,0,E2E Visibility Execution Contractor
3905203585,-0.10967019,-0.16477694,34580.0,Entry level,Full-time,MD,Northeast,,0,Mall Security Officer - MUST HAVE VALID DRIVER'S LICENSE
3903894485,22.72651,4.695221,95680.0,Associate,Part-time,CA,West,,0,Vocational Nursing Instructor
3899531933,2.0212774,-10.577329,131040.0,Mid-Senior level,Full-time,CA,West,11.538461538461538,0,Manager R&D Quality Risk Management III
3888825305,14.0191345,-8.357486,150000.0,Mid-Senior level,Full-time,NY,Northeast,31.03448275862069,0,Operations Manager
3903816538,22.201357,5.1754937,55120.0,Entry level,Part-time,WI,Midwest,,0,Certified Nursing Assistant (CNA) - Full-Time/Part-Time 2nd Shift
3901354011,4.871328,-2.2408097,123489.6,Entry level,Part-time,CA,West,,0,Respiratory Therapist 0.6FTE Night Shift
3894996627,15.524935,-6.0185843,127500.0,Associate,Full-time,CO,West,,0,Construction Project Manager
3900960461,9.78428,-8.874929,163700.0,Mid-Senior level,Full-time,MD,Northeast,14.285714285714285,0,Senior Cloud Account Executive
3904389130,8.154894,2.2198567,59280.0,Entry level,Full-time,NC,Southeast,,0,Diesel Mechanic
3900942616,3.1575384,16.200258,90000.0,Mid-Senior level,Full-time,MN,Midwest,5.555555555555555,0,Engineering Faculty
3906095658,-8.129619,14.060752,156526.0,Director,Full-time,CO,West,,0,"Senior Director of Communications, Marketing & Business Partnerships"
3905337626,-13.50567,4.5739408,317358.0,Mid-Senior level,Full-time,CA,West,,0,Ambulatory Primary Care Physician Leader - Community Health Centers
3904403323,14.768933,-6.2389307,116649.0,Associate,Full-time,HI,West,7.142857142857142,0,Engineering Project Manager
3902824345,6.511166,-17.114714,208000.0,Mid-Senior level,Contract,TX,Southwest,4.761904761904762,0,Epicore ERP Project Manager/ SME 
3906226699,-12.117672,13.239018,156000.0,Mid-Senior level,Full-time,ME,Northeast,,0,Software Development Engineer 4
3884812337,-4.800444,7.057373,133938.0,Mid-Senior level,Full-time,CA,West,,0,Staff Psychologist
3904996759,6.007116,-23.497679,34902.4,Internship,Full-time,CA,West,,0,Junior Managerial Accountant
3906202459,5.0180526,10.744094,64480.0,Mid-Senior level,Full-time,FL,Southeast,,0,Apartment Maintenance Manager
3895532519,0.8485595,0.5033364,46800.0,Entry level,Full-time,NY,Northeast,,0,"Production Assistant, Top Story with Tom Llamas"
3884932296,-4.929844,-2.0451763,60000.0,Entry level,Full-time,WI,Midwest,,0,"Integrated Mental Health Provider, Disordered Eating Emphasis"
3902821296,17.732376,-10.722379,47840.0,Entry level,Contract,IL,Midwest,,0,Telemetry Monitor Technician
3901950136,12.295217,3.5201042,130000.0,Mid-Senior level,Full-time,NJ,Northeast,,0,"Pershing X, Vice President, Client Implementations II"
3906234429,3.1410325,-6.713839,56628.0,Entry level,Full-time,CA,West,,0,Maintenance Technician
3888006558,16.461447,14.818229,82012.0,Entry level,Full-time,NY,Northeast,,0,Structural Engineering Specialist
3905348756,0.6193477,20.935308,230000.0,Executive,Full-time,MA,Northeast,,0,Assistant Chief Nursing Officer
3884915177,12.466631,-17.136715,99840.0,Mid-Senior level,Contract,CA,West,20.0,0,IT Planning Analyst
3885848508,13.154613,2.9463844,119288.0,Mid-Senior level,Full-time,NY,Northeast,,0,STAFF NURSE I/II
3905622742,22.41839,4.537384,135720.0,Mid-Senior level,Part-time,WI,Midwest,,0,Travel RN - Telemetry
3891805877,13.977713,-13.176738,65000.0,Associate,Full-time,TX,Southwest,,0,Outside Sales Representative
3905332694,13.386943,4.554805,46800.0,Mid-Senior level,Full-time,MA,Northeast,,0,Leasing Consultant - Arrive Lunenburg
3906260210,11.1385565,-15.093301,135000.0,Entry level,Full-time,MO,Midwest,,1,Outside Sales Representative
3906069749,-15.19718,13.566035,119600.0,Mid-Senior level,Contract,TX,Southwest,22.727272727272727,1,Senior Salesforce Developer
3906093647,7.703127,13.220333,46018.0,Mid-Senior level,Full-time,CA,West,,0,Recruiting Manager III
3894965635,12.936295,-7.990817,225000.0,Mid-Senior level,Full-time,NY,Northeast,,0,Machine Learning Engineer
3895236500,15.545104,9.830875,123392.5,Director,Full-time,CA,West,,0,Associate Director of Programs
3884835565,1.9655868,-10.529104,93000.0,Mid-Senior level,Full-time,CA,West,6.896551724137931,0,Human Resources Manager
3901457485,10.279032,-2.856411,61360.0,Mid-Senior level,Full-time,VA,Southeast,,0,Electrical Car Mechanic 
3884919935,-7.645484,14.247414,140000.0,Director,Full-time,MD,Northeast,,0,Director of Accounting
3904430646,10.868647,-14.080989,165000.0,Mid-Senior level,Full-time,TX,Southwest,37.03703703703704,1,Manager Engineering
3904091709,9.587197,-2.4537432,130000.0,Mid-Senior level,Full-time,NC,Southeast,,0,Controller
3888999776,-13.807155,5.037584,35360.0,Mid-Senior level,Full-time,NJ,Northeast,,0,Future Opening: Lead Toddler Teacher
3903846534,4.6088805,-1.8328216,56295.2,Entry level,Part-time,WA,West,,0,Patient Team Support - ICU Stepdown
3903876932,13.707748,3.2990453,88400.0,Mid-Senior level,Full-time,ME,Northeast,,0,RN 1.1 Elementary School
3895270887,15.802825,3.929886,55578.0,Entry level,Full-time,NY,Northeast,,0,Licensed Practical Nurse (NY HELPS)
3885858346,7.205718,-12.733609,75000.0,Entry level,Full-time,CT,Northeast,,0,Accounting Analyst - Progression
3901372027,0.96157694,-5.4147162,57000.0,Entry level,Full-time,CA,West,,0,Management Trainee
3905285601,5.1606827,-4.6897182,53370.0,Entry level,Full-time,NC,Southeast,,0,Lease Services Specialist
3906255367,11.258935,-14.694384,210250.0,Mid-Senior level,Full-time,NY,Northeast,,1,"Staff Product Manager, Talent Suite"
3906096102,-4.1183577,5.9784837,100000.0,Mid-Senior level,Full-time,WA,West,,0,Estimator III
3887712103,8.44031,-14.655581,189696.0,Mid-Senior level,Contract,NJ,Northeast,,0,"Senior Manager, LATAM and ROW Content Program"
3898168709,13.326746,-11.397283,80000.0,Mid-Senior level,Full-time,TX,Southwest,13.043478260869565,0,Planner
3884439884,-15.331725,13.697615,135200.0,Associate,Contract,WA,West,26.5625,0,React Native developer
3903893023,8.27914,-5.912354,132500.0,Director,Full-time,FL,Southeast,,0,Controller
3887720515,-15.017067,13.437564,90000.0,Entry level,Full-time,FL,Southeast,13.88888888888889,0,Embedded Linux Software Developer
3898163439,7.872276,3.4582086,50000.0,Entry level,Full-time,KY,Southeast,5.952380952380952,0,Hospitality Sales Associates - Ready for a career change?!
3891284327,0.07481665,0.101429604,33280.0,Entry level,Full-time,NY,Northeast,,0,Warehouse I
3903471639,-3.1974928,15.285074,38480.0,Entry level,Part-time,NY,Northeast,,0,Part-Time Store Cashier/Stocker
3905303674,-7.3273206,14.963838,147504.5,Director,Full-time,MI,Midwest,,0,Executive Director - Labor Relations
3904729262,7.289026,-4.2980137,41121.6,Entry level,Full-time,CA,West,,0,Warehouse Specialist
3900951947,13.782876,-12.962735,41600.0,Associate,Full-time,TX,Southwest,,0,Mig Welder
3901991988,12.3013525,-18.024897,120000.0,Mid-Senior level,Full-time,CA,West,,1,Principal Program Control Financial Analyst (Remote)
3904976371,13.423151,13.704079,92500.0,Associate,Full-time,NC,Southeast,19.047619047619047,0,Regional Account Manager
3905286306,0.5462682,12.333869,33280.0,Entry level,Full-time,TX,Southwest,,0,Automotive Lube Technician
3905335939,-14.137524,20.563004,46800.0,Internship,Internship,AZ,Southwest,,0,Construction Engineer Intern
3901344861,8.543532,-15.052248,119600.0,Mid-Senior level,Contract,NY,Northeast,7.142857142857142,0,Compliance Officer
3890892199,0.8960143,2.5127401,106250.0,Entry level,Full-time,MA,Northeast,,0,"Incentive Compensation Accounting, AVP"
3902759469,-14.990452,13.486226,130000.0,Entry level,Full-time,GA,Southeast,18.75,0,Software Developer
3901341952,-16.86761,-8.025859,70720.0,Mid-Senior level,Contract,TX,Southwest,9.523809523809524,0,Instructional Designer
3888961558,4.661294,-1.3727658,38480.0,Entry level,Part-time,CA,West,,0,"Sales Associate / Key Sales - Banter by Piercing Pagoda - Glendale Galleria - Glendale, CA"
3905325939,-8.263002,-4.7155867,38480.0,Entry level,Full-time,CA,West,,0,Driver
3889102949,6.4963903,-17.135159,57200.0,Mid-Senior level,Contract,TX,Southwest,8.333333333333332,0,Accountant
3901943283,10.357843,8.2600355,137500.0,Mid-Senior level,Full-time,IN,Midwest,,0,Plant Controller
3904508131,12.858167,0.43183,200000.0,Associate,Full-time,FL,Southeast,,0,Attorney
3901185123,2.1167607,-10.651435,145750.0,Mid-Senior level,Full-time,CO,West,10.76923076923077,0,Retail Operations Manager
3888453814,23.43348,4.3054667,57636.8,Mid-Senior level,Part-time,NY,Northeast,,0,Part Time Universal Banker (20 Hours) Allerton Branch
3903431525,8.359429,-13.63113,50960.0,Mid-Senior level,Contract,FL,Southeast,,0,Payroll Associate
3901801007,7.1390333,-14.34856,61500.0,Entry level,Contract,NV,West,20.37037037037037,0,Coordinator Premium Service
3902864517,7.210155,-4.358777,41974.4,Entry level,Full-time,CA,West,,0,"Multi-Purpose Clerk - Grocery - Lucky - 1761 Grant Ave., Novato, CA 94945"
3906252830,7.6551604,16.326418,47840.0,Entry level,Full-time,NJ,Northeast,,0,Teller I/Gloucester City
3900979220,-4.892799,6.8947625,122501.6,Mid-Senior level,Full-time,CA,West,,0,Freelance Digital Management Supervisor
3901988357,3.9202485,-1.1695098,37440.0,Entry level,Part-time,CA,West,,0,Sales Associate
3891078215,1.0890728,1.1307657,60000.0,Entry level,Full-time,NY,Northeast,,0,Sales Development Representative (Recent Graduate Entry Level)
3888414182,0.54367596,-7.0936666,185000.0,Entry level,Full-time,CA,West,,0,Associate Attorney -- Labor & Employment Defense (2-10 years)
3886844572,9.985555,8.517114,132700.0,Mid-Senior level,Full-time,IL,Midwest,,0,Principal Product Owner- UAT
3904958334,0.51060534,20.826044,212500.0,Executive,Full-time,CA,West,10.317460317460316,0,Head of Sales
3904380875,12.7484255,0.0058748797,41000.0,Associate,Full-time,NC,Southeast,,0,Bilingual Loan Specialist
3905254173,7.265125,-14.781638,64480.0,Mid-Senior level,Contract,CA,West,,0,Project Manager / Project Coordinator (Pharma/Biotech/Medical Device)
3905255376,17.35874,-23.25834,41600.0,Entry level,Temporary,DE,Northeast,,0,Receptionist #36275
3902920370,14.035066,-8.410155,122500.0,Mid-Senior level,Full-time,MA,Northeast,28.000000000000004,0,Manager of Maintenance and Materials
3905331438,3.5943017,8.364608,113350.0,Mid-Senior level,Full-time,NJ,Northeast,,0,Manager Supply Chain Finance Standardization
3900944148,12.865335,-10.8722725,124000.0,Mid-Senior level,Full-time,OK,Southwest,,0,Supervisor - Maintenance
3887700484,13.535018,3.3291512,90000.0,Mid-Senior level,Full-time,NJ,Northeast,,0,Planning & Analysis Specialist-PGIM
