job_id,pca_x,pca_y,salary,experience_level,work_type,state,region,engagement_rate,remote,title
3904394322,-1.3167953717436762,-0.03982130652112349,81815.05500000001,Entry level,Full-time,CA,West,,0,"Clinician/AMFT, APCC, ASW"
3904394324,-0.5479714529209919,0.6867704896539154,60153.600000000006,Mid-Senior level,Full-time,KY,Southeast,,0,Registered Nurse
3904394328,-0.6988653751966978,-0.6213429533654429,67474.305,Internship,Full-time,CA,West,,0,Client Trainee (H)
3904394337,-2.334671371972574,-2.778434500164447,39520.0,Entry level,Part-time,OH,Midwest,,0,Accounts Payable Clerk
3904394346,-0.5181361606029935,-0.2690475955733374,86004.84,Entry level,Full-time,KY,Southeast,,0,Transportation Engineer Specialist
3904394354,-1.8436936137089823,-0.8045205658944223,37242.4,Entry level,Full-time,FL,Southeast,,0,"Certified Nursing Assistant CNA, Clinical Surgical, $3,000 Bonus, Bethesda East, FT, 7A-7:30P"
3904394374,2.8311594350964358,-2.1927268350935996,67600.0,Mid-Senior level,Contract,PA,Northeast,9.75609756097561,0,Onsite Recruiter
3904394388,-0.8029036619586728,-0.8782264070906964,46280.0,Mid-Senior level,Part-time,FL,Southeast,,0,Assistant Manager
3904394421,2.1989662302420463,-0.43154706704757795,55000.0,Mid-Senior level,Full-time,CA,West,20.0,0,Executive Search Recruiter
3904394481,-1.8303517031925165,-1.91171756765972,85737.59999999999,Entry level,Part-time,UT,West,,0,Registered Nurse Homecare PRN
3904394501,-2.115273498549355,-2.3791564880880025,43368.0,Entry level,Part-time,UT,West,,0,Imaging Scheduler
3904394516,4.610167224203335,-1.923928221554998,232960.0,Mid-Senior level,Contract,MO,Midwest,23.333333333333332,0,Quality Engineer
3904394520,-0.9160109267650914,-0.04629308369757374,70000.0,Associate,Full-time,AZ,Southwest,,0,Marketing Proposal Specialist
3904394740,1.1535634101501158,-0.728738078974438,215280.0,Mid-Senior level,Contract,MO,Midwest,,0,Deviation Investigator
3904395066,-0.05891250478027005,1.3081455424373045,80000.0,Mid-Senior level,Full-time,IA,Midwest,,0,Security Team Manager (STM)
3904395070,0.8298411954888529,0.4094595363086977,65998.4,Mid-Senior level,Full-time,CO,West,7.6923076923076925,0,Product Expert (Saturday - Wednesday)
3904395079,0.9432013887273989,0.3302498265493506,65998.4,Mid-Senior level,Full-time,MA,Northeast,8.333333333333332,0,Product Expert (Saturday - Wednesday)
3904395103,4.070091601416895,-0.9204904599996047,92500.0,Mid-Senior level,Full-time,NJ,Northeast,16.23931623931624,0,R&D Chemist w/food exp. - NJ Candidate ONLY -(Salary $90-95k)
3904395125,3.7117346051752245,1.6222377526386729,175550.0,Director,Full-time,CA,West,29.411764705882355,0,"Copy of Copy of Director, Learning & Development (Onboarding)"
3904395137,0.11777601999909008,-0.27957205037239746,96000.0,Associate,Full-time,TX,Southwest,,0,"Sr. Clinical Consultant, MCS - Austin, TX"
3904395150,-1.4128945403850912,-0.5297365244434933,60000.0,Entry level,Full-time,TX,Southwest,,0,Math Intervention Specialist: Uplift Hampton Middle School (24-25)
3904395169,-1.8687812765515495,-0.6930378824337987,41600.0,Entry level,Full-time,GA,Southeast,,0,Warehouse Associate
3904395205,-1.7519328051933194,-0.5394508477426413,36712.0,Entry level,Full-time,NV,West,,0,"Logistics Specialist (Material Handler/Delivery Driver)- Las Vegas, NV"
3904395221,-2.6104618245233744,-2.9548114908574954,27820.0,Entry level,Part-time,IN,Midwest,,0,Part Time Retail Merchandiser Floater - Eaton IN 45320
3904395259,3.075454942767313,-0.3731868140542845,166550.0,Mid-Senior level,Contract,MD,Northeast,4.166666666666666,1,Contract Management Manager
3904395269,-1.448967611276248,-0.6242595600480811,40560.0,Entry level,Full-time,CT,Northeast,,0,Medical Assistant-No weekends or holidays
3904395283,1.8005725362043161,-2.3331857720653755,47500.0,Entry level,Full-time,TX,Southwest,12.658227848101266,0,"Associate, Influencer"
3904395292,-0.7456083244451146,0.47218765523484707,47500.0,Mid-Senior level,Full-time,NE,Midwest,,0,BPO Supervisor
3904395297,1.2650356755506742,0.5382533567841102,103500.0,Mid-Senior level,Full-time,CA,West,,0,Carbon and Renewable Energy Analyst
3904395340,-0.09932138481738224,1.7311399667316958,80000.0,Mid-Senior level,Full-time,MD,Northeast,,0,Retail Store Manager
3904395369,7.210836060838715,-2.1800010003044377,213200.0,Mid-Senior level,Contract,CA,West,26.16279069767442,1,Medicare Program Manager (100% REMOTE/NO C2C)
3904395385,-1.5404244513326342,-0.4152069825150473,47465.6,Entry level,Full-time,UT,West,,0,Phlebotomy Lab Coordinator
3904395408,1.8558917877959946,-1.1808078185737816,68650.0,Associate,Full-time,CO,West,6.349206349206349,0,Web Content Specialist
3904395512,-0.9357586520358212,-0.06896763697368279,67500.0,Associate,Full-time,AZ,Southwest,,0,Tax Associate
3904396011,1.5478254839146244,-1.4539538752098797,90000.0,Entry level,Full-time,NY,Northeast,9.67741935483871,0,Retail Account Analyst - Latin America & the Caribbean
3904396151,-0.46565561581743525,0.7812864305171711,70000.0,Mid-Senior level,Full-time,NC,Southeast,,0,Sleep Expert - Sales
3904396197,-0.5236653266881548,0.4026910537466214,44382.14,Mid-Senior level,Full-time,KY,Southeast,,0,Program Project Coordinator -Administrative Office of the Courts (AOC)-Non-Tenured (NT)
3904396220,-0.38295932755730533,0.8762392095428179,81515.2,Mid-Senior level,Full-time,FL,Southeast,,0,"Registered Nurse, Clinical Surgical, $15,000 Bonus, Bethesda East, FT, 7A- 7:30P, Specialty Non-Procedural"
3904396221,-1.7093029893850924,-0.8715707921664749,37242.4,Entry level,Full-time,FL,Southeast,,0,"Certified Nursing Assistant CNA, Clinical Surgical, $4,000 Bonus, Bethesda East, FT, 7P-7:30A"
3904396234,4.073547517357467,-0.9251669548713617,207500.0,Director,Internship,NY,Northeast,9.090909090909092,0,Sr. Director Global Internal Communications
3904396245,0.38546666896880966,2.3273971506847015,199061.0,Mid-Senior level,Full-time,CA,West,,0,National Asphalt Manager
3904396248,-1.7708813851673066,-0.6322368456505042,33592.0,Entry level,Full-time,PA,Northeast,,0,Entry Level Hospital Services Technician
3904396270,2.877858294863723,-0.2052839146664894,110000.0,Mid-Senior level,Full-time,CA,West,11.76470588235294,0,Sr. Financial Analyst - LIHTC (Low Income Housing Tax Credit)
3904396366,0.0779613663479043,-0.4925328787335743,106860.0,Entry level,Full-time,UT,West,11.11111111111111,0,Pediatric Speech Language Pathologist
3904396380,-1.561878824872998,-0.44190096088944486,60912.8,Entry level,Full-time,AZ,Southwest,,0,Surgical Technician
3904396393,-1.8361989415145499,-0.795915101638166,37760.0,Entry level,Full-time,AL,Southeast,,0,Entry Level Insurance Sales (2776O
3904396397,-1.582894371555671,-0.6573470716579796,35360.0,Entry level,Full-time,CA,West,,0,Locker Room and Maintenance Associate
3904396592,8.621566411615028,-7.225779857757321,83200.0,Associate,Contract,OH,Midwest,45.42253521126761,0,Junior Java Developer
3904396848,0.09450374862250827,1.8459473721430917,159000.0,Mid-Senior level,Full-time,IL,Midwest,,0,Technical Manager: Manufacturing Execution Systems (MES)
3904396877,1.0746512471061804,2.309607375770943,216750.0,Mid-Senior level,Full-time,NY,Northeast,,0,Industry X Capital Projects Senior Solution Architect
3904396881,0.6724240883098395,1.9832491743738745,159000.0,Mid-Senior level,Full-time,CA,West,,0,Workday Certified Financials Manager - Customers/Projects/Grants
3904397845,2.085316787201635,-0.2754967430305543,130000.0,Associate,Full-time,CA,West,13.333333333333334,0,Quality Engineer 2
3904397878,2.1342851444354136,1.0463067169317586,180000.0,Mid-Senior level,Full-time,GA,Southeast,10.526315789473683,0,Project Manager - Mission Critical
3904398017,2.07245099071274,-0.8708548366280132,67600.0,Associate,Full-time,WA,West,25.0,0,Landscaping Foreman Lead
3904398485,-1.8470948239077978,-2.087444603888241,52000.0,Entry level,Other,CA,West,,0,Member Service Representative (Full-Time) - Rancho San Diego
3904398486,-1.6207386628764588,-2.2977585791445994,47840.0,Entry level,Other,MD,Northeast,,0,Member Service Representative (Full-Time) - Gambrills
3904398829,-0.26762940823240655,0.9470122323797743,65520.0,Mid-Senior level,Full-time,CA,West,,0,Operations Supervisor
3904399370,0.6833095415743626,-0.007114385264825797,154250.0,Mid-Senior level,Other,VA,Southeast,,0,Senior Policy & Compliance Officer (Compliance Risk)
3904399373,-0.26379982971939053,-2.4006485148856664,57200.0,Entry level,Other,TN,Southeast,5.0,0,"Assistant Manager, Branch Office - North Clarksville"
3904399541,-0.20269844169179432,-0.17735926668391888,69000.0,Associate,Full-time,NY,Northeast,,0,Licensed Practical Nurse
3904399635,2.11775572974967,-1.3930573410223126,62400.0,Associate,Full-time,CA,West,22.22222222222222,0,Medical Accounts Receivable Specialist
3904399649,5.583313365656615,-2.579406641079616,176800.0,Mid-Senior level,Contract,OH,Midwest,25.925925925925924,1,NEO4J Database Administrator Level 3
3904400596,-1.0978592430812664,-2.583420490614287,83200.0,Entry level,Other,VA,Southeast,,0,Instructional Designer I/II
3904400685,2.382093414211046,-1.2767582060772393,124800.0,Mid-Senior level,Contract,GA,Southeast,2.941176470588235,0,Cabin Design Engineer
3904400947,-0.1652989494321557,-1.1241271697746156,74000.5,Entry level,Full-time,IL,Midwest,16.666666666666664,0,Human Resource Generalist
3904401588,-1.732602227997743,-0.9889522214803701,32240.0,Entry level,Full-time,TN,Southeast,,0,"Customer Services Associate (No Cold Calling) Morristown, TN"
3904402103,0.6769169154870152,-1.4211727526455644,95125.0,Mid-Senior level,Other,FL,Southeast,,0,Business Solutions Developer III
3904402111,-1.217687280333813,-2.6303793585942805,73840.0,Entry level,Other,FL,Southeast,,0,Web Designer I
3904402353,-1.4128852205471658,-0.7762571564517143,48880.0,Entry level,Full-time,TN,Southeast,,0,Electrician
3904402431,0.09540368111584632,1.1727998398287687,64001.6,Mid-Senior level,Full-time,CA,West,,0,Life Enrichment Lead
3904403077,0.800391539382792,-1.3463493637841435,110800.0,Mid-Senior level,Other,VA,Southeast,,0,Business Solutions Developer III
3904403082,0.5868892054953488,-3.751572409618298,44720.0,Entry level,Other,FL,Southeast,23.076923076923077,0,Member Service Representative (Full-Time) - Atlantic Beach/NS Mayport
3904403231,4.273547073775447,-0.8242224926267978,196560.0,Mid-Senior level,Contract,GA,Southeast,14.285714285714285,0,Senior Stress Engineer
3904403309,1.8376009068726435,0.7913403590508465,80000.0,Mid-Senior level,Full-time,WA,West,4.761904761904762,0,Operations Manager - Parking Lot Services
3904403323,2.6050354062567336,0.07981955612775032,116649.0,Associate,Full-time,HI,West,7.142857142857142,0,Engineering Project Manager
3904403343,3.456023378904269,-1.3301013130223673,147513.6,Mid-Senior level,Temporary,CA,West,14.634146341463413,0,RF Hardware Test Engineer
3904403354,2.5156355404186903,-0.047907259905731386,90785.5,Mid-Senior level,Full-time,CO,West,4.761904761904762,0,Database Administrator
3904403634,-0.9058731191762378,0.28816987209291856,35360.0,Mid-Senior level,Full-time,OH,Midwest,,0,Veterinary Receptionist
3904403815,0.3181951665439615,-0.6118448539377321,72500.0,Associate,Full-time,MD,Northeast,,0,Interior Designer
3904403833,0.4929473535263692,1.0933280896807367,115000.0,Mid-Senior level,Full-time,MI,Midwest,,0,Sr. Cost Engineer
3904404000,0.31336998079108114,-1.5194789095090766,73840.0,Mid-Senior level,Other,VA,Southeast,,0,Operational Risk Analyst I/II
3904404012,-1.9433697165453871,-2.497986053829526,44720.0,Entry level,Other,FL,Southeast,,0,Member Service Representative (Full-Time) - Atlantic Beach/NS Mayport
3904404013,-0.10734313378031056,-3.4085857085167666,44720.0,Entry level,Other,GA,Southeast,11.76470588235294,0,Member Service Representative (Full-Time) - McDonough
3904404018,-0.40898162769365687,-1.3846155104336675,54080.0,Mid-Senior level,Other,VA,Southeast,,0,Training Instructor I/MLO
3904404234,0.03535581476601176,-0.7974179992837518,64480.0,Mid-Senior level,Temporary,IL,Midwest,,0,Material Engineer
3904404306,3.2876686363895593,0.7343327051254247,80000.0,Mid-Senior level,Full-time,FL,Southeast,19.230769230769234,0,Senior Property Manager
3904404309,1.4751619416784802,0.98308365281398,97500.0,Mid-Senior level,Full-time,AZ,Southwest,,0,Data Center Facilities Manager
3904405525,3.3811997194841434,-1.064829188687516,150800.0,Mid-Senior level,Contract,NC,Southeast,14.285714285714285,0,Senior Workday HRIS Consultant (Only W2)
3904405755,1.4439821127409178,-2.691285247101308,62400.0,Associate,Contract,NJ,Northeast,3.8461538461538463,0,Licensing Coordinator
3904405853,0.3443760787243707,-2.4750868163301663,126880.0,Associate,Part-time,MO,Midwest,6.666666666666667,0,Physical Therapist 3 days a week in St Louis
3904405946,-0.6491667205783004,-2.0208008732903626,80000.0,Entry level,Contract,MA,Northeast,,0,Staff Accountant
3904406664,2.5969811272413126,-3.991993226979065,52000.0,Entry level,Contract,CA,West,23.52941176470588,0,Receptionist
3904406737,1.3070087811202875,1.082472220716818,82500.0,Mid-Senior level,Full-time,CA,West,4.166666666666666,0,Benefits Manager
3904406770,0.7814621227578294,-0.300931121137311,78000.0,Mid-Senior level,Contract,AZ,Southwest,,0,Senior Claims Consultant
3904406788,-0.4881941712604314,1.079741384866546,108160.0,Mid-Senior level,Full-time,IN,Midwest,,0,Registered Nurse - RN - Medical Surgical
3904406903,1.7708387060698643,1.0275065083277646,135000.0,Mid-Senior level,Full-time,CA,West,4.3478260869565215,0,Sr. Hardware Engineer
3904406926,-1.380945950687286,-0.23415186377169647,85000.0,Entry level,Full-time,TX,Southwest,,0,CDL TRUCK DRIVER
3904406995,3.0623451909799164,-2.2030489143591443,65000.0,Associate,Full-time,AL,Southeast,25.0,0,Freight Analyst
3904407161,-2.0013839237160282,-0.14725288529604919,49400.0,Entry level,Full-time,IL,Midwest,,0,Team Lead
3904407445,-1.486317205390583,-0.45582712768116546,46748.0,Entry level,Full-time,CA,West,,0,Dental Assistant
3904407609,2.8627626397456702,1.6762344120630364,167500.0,Director,Full-time,GA,Southeast,14.814814814814813,0,Service Director
3904407651,-0.15902182865703807,1.293075643450348,102500.0,Mid-Senior level,Full-time,CO,West,,0,Advanced Practice Provider
3904407748,-0.8510517941077431,0.13562765022731121,80000.0,Entry level,Full-time,CA,West,,0,Lead Infrastructure Technician
3904407750,0.5656587142044691,-0.2835825201655196,107500.0,Entry level,Full-time,CA,West,5.555555555555555,0,Audio Visual (AV) Engineer In Charge
3904407787,-0.6122415204709267,1.158667872297434,110240.0,Mid-Senior level,Full-time,IN,Midwest,,0,Registered Nurse - RN - LTAC
3904407805,-0.6280358477179554,0.7474742650061879,69000.0,Mid-Senior level,Full-time,KS,Midwest,,0,Radiology Technologist
3904407835,3.888014166523201,0.7508386419380223,214250.0,Mid-Senior level,Full-time,CA,West,12.903225806451612,0,"Manager II, Data Science"
3904407837,-1.6468231705176108,-1.9598890491404664,90000.0,Entry level,Part-time,CA,West,,0,Speech Language Pathologist CF- Colton
3904408555,-1.0878217313307084,-2.392300635545215,33280.0,Associate,Temporary,WI,Midwest,,0,2024 Local Seasonal General Manufacturing Opportunity
3904408716,1.3721178478190288,1.2881163560983389,107500.0,Mid-Senior level,Full-time,CA,West,10.0,0,Regional Marketing Manager
3904408733,4.841263535938628,-1.2209751008611132,228800.0,Director,Contract,CO,West,7.8125,1,Chief of Staff
3904408755,-0.16439060036044503,0.9181891723831987,108160.0,Mid-Senior level,Full-time,IN,Midwest,,0,Registered Nurse - RN - Medical Surgical
3904408776,-1.020490811195767,-1.4485162987733229,34320.0,Mid-Senior level,Part-time,NY,Northeast,,0,Guest Experience Host - Retail
3904408900,3.0500487747096696,-0.5131564508681296,82500.0,Mid-Senior level,Full-time,NJ,Northeast,33.33333333333333,0,Accountant
3904409104,1.2610163863170796,-0.24006643433020972,85000.0,Associate,Full-time,TX,Southwest,20.0,0,New Business Development Manager
3904409214,-0.7441569660797226,-0.07032749905553463,75000.0,Associate,Full-time,TX,Southwest,,0,Enrollment Coordinator
3904409397,1.016872167631607,-1.6965372336935145,46748.0,Entry level,Full-time,CA,West,18.181818181818183,0,Medical Assistant
3904409505,4.380400363129374,-0.1448361665061881,115000.0,Mid-Senior level,Full-time,CA,West,19.35483870967742,0,"Operations Manager, Order Management - Americas"
3904409643,-0.35873554761428766,1.2283871867841538,137280.0,Mid-Senior level,Full-time,OH,Midwest,,0,Registered Nurse - RN - Medical Surgical
3904409656,-1.2650207946839047,0.019626826861097565,90000.0,Entry level,Full-time,CO,West,,0,Medical Lab Technician/Technician (ASCP)
3904409658,-1.2455885759472913,-3.003311901644669,30000.0,Entry level,Contract,MN,Midwest,,0,"Speech Language Pathologist (SLP) - Travel/Local Contract *Up To $2,500/WK!*"
3904409663,-1.256639081238767,0.02925080154432585,91400.0,Entry level,Full-time,CO,West,,0,Physical Therapist (Full-Time)
3904409666,-1.1919698669448504,0.10350469786548624,102960.0,Entry level,Full-time,CO,West,,0,Physical Therapist (Inpatient) *Up to $61/hr*
3904409667,-1.4651506801497196,-2.893767885150925,30000.0,Entry level,Contract,KS,Midwest,,0,"Travel/Local Contract Speech Language Pathologist (SLP) - *Up To $2,500/WK!*"
3904409680,0.9365896124543331,2.7187392444457092,185000.0,Director,Full-time,AR,Southeast,,0,"Director, Technical Program Management"
3904409774,1.73613941290998,0.9783480550671146,125000.0,Mid-Senior level,Full-time,CA,West,14.285714285714285,0,Sr. System Test Engineer
3904409794,-0.07318227483098239,0.958960905951705,75920.0,Mid-Senior level,Full-time,MA,Northeast,,0,REGISTERED NURSE / LICENSED PRACTICAL NURSE
3904409802,-0.4005727604020982,-1.1724533003193605,55000.0,Entry level,Full-time,FL,Southeast,7.142857142857142,0,Benefits and Leave Administrator
3904409819,1.4819075187644988,1.040472129627997,80000.0,Mid-Senior level,Full-time,NJ,Northeast,,0,"Account Manager, SaaS/Health Data/Analytics (Signal)"
3904410004,-0.28550388219957007,0.4131602450232694,75000.0,Associate,Full-time,TX,Southwest,,0,Entry Level Sales Manager
3904410424,4.314367578590193,-0.46006619539250665,105000.0,Mid-Senior level,Full-time,AZ,Southwest,0.32854209445585214,0,Executive Operations Manager
3904410453,1.9905230946985875,0.8232206974300069,90000.0,Mid-Senior level,Full-time,CA,West,16.666666666666664,0,Accounting Manager
3904410650,-1.908247577263543,-1.8294590752227404,90000.0,Entry level,Part-time,CA,West,,0,Speech Language Pathologist- CF
3904410858,1.589502702885303,0.23236315429596502,82500.0,Mid-Senior level,Full-time,WA,West,13.333333333333334,0,Bookkeeper
3904411068,0.7560027401737123,-0.9414034405603269,50000.0,Associate,Full-time,MD,Northeast,2.857142857142857,0,Programs and Outreach Administrator (Hybrid)
3904411132,3.740645812365376,-0.36330737055407536,187500.0,Mid-Senior level,Full-time,TX,Southwest,15.277777777777779,0,Financial Controller
3904411342,2.817524156572011,-0.6317603050558656,100000.0,Mid-Senior level,Full-time,MN,Midwest,11.267605633802818,0,Strategic Account
3904411386,0.9535082244005002,0.2123083091027001,58240.0,Mid-Senior level,Full-time,NY,Northeast,4.3478260869565215,0,Creative Arts Therapist
3904411432,-0.09278214554781486,1.298103737206121,109720.0,Mid-Senior level,Full-time,PA,Northeast,,0,Registered Nurse - RN - Rehab
3904411464,-1.401485443727861,-0.13706336973785305,70000.0,Entry level,Full-time,CA,West,,0,Speech Language Pathologist Assistant
3904411471,1.7085069169773994,-1.5338180220089754,98800.0,Mid-Senior level,Contract,TX,Southwest,6.666666666666667,0,SAP Documentation Specialist
3904411510,0.7044355531828509,1.5568612200451175,135000.0,Mid-Senior level,Full-time,CA,West,,0,Sr. BMC Engineer
3904411557,-2.0543737842468968,-2.69029873603909,45500.0,Entry level,Part-time,GA,Southeast,,0,WAREHOUSE SPECIALIST I
3904411560,-1.406147592405585,-0.575093147924354,43888.0,Entry level,Full-time,MA,Northeast,,0,CERTIFIED NURSING ASST.
3904412334,-0.5322491025058711,0.6035712469805814,51521.6,Mid-Senior level,Full-time,TX,Southwest,,0,Sr. Account Technician - Site Plan Review
3904412353,3.2053010253257996,-2.1017624588845925,128960.0,Mid-Senior level,Contract,NC,Southeast,11.363636363636363,0,Executive Business Consultant
3904412376,-0.3341006819046436,1.0849738243521234,118560.0,Mid-Senior level,Full-time,IN,Midwest,,0,Registered Nurse - RN - Medical Surgical
3904412390,-0.6202227246508704,0.7564453780234428,70000.0,Mid-Senior level,Full-time,NE,Midwest,,0,Radiology Technologist (CT)
3904412395,-0.4881941712604314,1.079741384866546,108160.0,Mid-Senior level,Full-time,IN,Midwest,,0,Registered Nurse - RN - Medical Surgical
3904412493,0.6722307725880023,0.06719834258375497,400000.0,Entry level,Full-time,FL,Southeast,8.333333333333332,0,Sales Consultant - Owner - Signature Line - $300k-$500k+
3904412507,3.5037523128939245,-1.1231800908142595,192400.0,Mid-Senior level,Contract,CA,West,5.88235294117647,0,FPGA Design Engineer
3904412749,2.3629628784558165,-3.687882329487476,52000.0,Entry level,Contract,TX,Southwest,30.0,0,Validation Engineer
3904412923,1.9400126672219549,0.8229204524843595,87500.0,Mid-Senior level,Full-time,WA,West,15.384615384615385,0,Assistant Property Manager
3904413072,-0.28061066245514577,1.03485368924069,71760.0,Mid-Senior level,Full-time,CA,West,,0,Contract Services Officer
3904413809,2.7724627538534548,2.202914829565521,200000.0,Director,Full-time,CA,West,14.285714285714285,0,"Accounting, Associate Director"
3904413813,2.763851261537605,2.064564538403596,185000.0,Mid-Senior level,Full-time,CA,West,6.896551724137931,0,"Accounting Operations, Senior Manager"
3904413886,1.245971751239119,2.128213718343243,78750.0,Director,Full-time,CO,West,10.0,0,STORE DIRECTOR
3904414054,-0.675738155078132,-2.3456864779938,39520.0,Associate,Contract,TN,Southeast,,0,Accountant
3904414136,-1.3876556971138823,0.019104707204446677,84000.0,Entry level,Full-time,CA,West,,0,Infrastructure Repair Technician
3904414141,3.8983888290086033,1.392349621470847,155000.0,Director,Full-time,NY,Northeast,12.345679012345679,0,Director of Expansion
3904414182,0.11383362198481632,0.9926127798251461,137280.0,Mid-Senior level,Full-time,OH,Midwest,,0,Registered Nurse - RN - Medical Surgical
3904414183,-0.572732772926091,1.2040322466137783,118560.0,Mid-Senior level,Full-time,OH,Midwest,,0,Registered Nurse - RN - Medical Surgical
3904414190,-1.3079677401013452,-2.9721896630790487,30000.0,Entry level,Contract,NE,Midwest,,0,"Travel/Local Contract Speech Language Pathologist (SLP) *Up To $2,500/WK!*"
3904414195,-0.4625432664082169,0.7972060384192589,80000.0,Mid-Senior level,Full-time,KS,Midwest,,0,Full Time Registered Nurse
3904414197,-1.2110339113623751,-2.594913870436795,30000.0,Entry level,Contract,CO,West,,0,"Travel/Local Contract Speech Language Pathologist (SLP) - *Up To $2,500/WK!*"
3904414205,4.864376038339284,-5.938825124891786,56160.0,Internship,Internship,CA,West,27.27272727272727,0,Data Analytics Intern
3904414298,4.414113884496318,-5.592235219863758,71760.0,Internship,Internship,CA,West,29.333333333333332,0,Research Intern - Computer Vision and Medical Imaging
3904414331,1.4354328870823703,-3.760751288262111,35360.0,Entry level,Contract,CA,West,15.384615384615385,0,Laboratory Aide
3904414439,0.7953348805314339,-0.6577948057611812,70000.0,Associate,Full-time,DC,Northeast,12.5,0,Executive Assistant to the Librarian
3904414520,-1.177561245242478,-0.20988113965497085,75000.0,Entry level,Full-time,NY,Northeast,,0,CCTV Installation Foreman
3904415181,1.530197547357482,1.3222555229686384,90000.0,Mid-Senior level,Full-time,WA,West,6.666666666666667,0,Senior Property Accountant
3904415284,-0.3616121062080606,-1.4143448213306609,40000.0,Entry level,Full-time,AZ,Southwest,3.7037037037037033,0,Marketing Specialist
3904415314,0.16131826651738393,-1.6719833039556375,40000.0,Entry level,Full-time,AZ,Southwest,13.333333333333334,0,Marketing Associate - Entry Level
3904415318,-1.7678539054326632,-0.5577316284726809,35651.200000000004,Entry level,Full-time,WA,West,,0,Retail Sales Associate
3904415483,-0.9120871119637821,-3.263148867949663,32240.0,Entry level,Part-time,NY,Northeast,11.11111111111111,0,H&M Sales Associate
3904415625,2.307317307180984,0.09048241973542534,172500.0,Entry level,Full-time,CA,West,10.526315789473683,0,Mission Software Engineer - Fury / CCA (C++/Rust)
3904415671,-1.9381769055064462,-0.7603727251492188,41600.0,Entry level,Full-time,OH,Midwest,,0,Field Technician
3904415714,-2.283011808467064,-2.731464401004416,38250.0,Entry level,Part-time,VA,Southeast,,0,IT Support Technician
3904415917,-0.8290312763495533,0.19030476731107193,142500.0,Entry level,Full-time,NJ,Northeast,,0,Investment Associate
3904415943,-1.5374588238221802,-0.5045071291710265,44137.6,Entry level,Full-time,NY,Northeast,,0,Warehouse Receiver
3904415957,4.513035420616106,-2.497241990780137,170150.0,Entry level,Full-time,CA,West,29.126213592233007,0,"Product Designer, Consumer (SF based)"
3904416466,-1.4348065380477433,-1.6137285027397419,31699.2,Mid-Senior level,Part-time,VA,Southeast,,0,Display Builder
3904416513,1.3741526929957097,0.7079606146254023,125000.0,Mid-Senior level,Full-time,CA,West,2.7777777777777777,0,General Superintendent
3904416726,-1.6584583514135793,-0.8914734402997809,41995.2,Entry level,Full-time,MI,Midwest,,0,Passport Support Associate III
3904416860,-1.7174783750156024,-0.3596012844591258,45760.0,Entry level,Full-time,CO,West,,0,Counter Sales Representative
3904416866,0.11089999551140188,1.4556398385134228,230000.0,Mid-Senior level,Full-time,MI,Midwest,,0,Primary Care Physician
3904416900,-1.5118135401837942,-0.2708176645307179,91222.14,Entry level,Full-time,IL,Midwest,,0,Driver Sub-Foreperson - Facilities & Services
3904416903,-0.5842484097615874,-1.3651052922164755,44850.0,Entry level,Full-time,IL,Midwest,7.6923076923076925,0,Office Administrator - Department of Dance
3904416905,-0.4891454647405326,-2.978706967190443,76585.6,Entry level,Internship,IL,Midwest,,0,Laboratory Mechanic - Electrical and Computer Engineering
3904416923,-0.1742278581895261,-0.3958397624222911,42640.0,Mid-Senior level,Temporary,NY,Northeast,,0,Store Manager - Spirit
3904416924,-1.6271689577596433,-2.336496587823929,32448.0,Entry level,Temporary,NY,Northeast,,0,Sales Associate - Spirit
3904416925,-0.2462393183593621,-0.3599117747158593,42640.0,Mid-Senior level,Temporary,NY,Northeast,,0,Store Manager - Spirit
3904416938,-1.7771149262368584,-0.7157282172630564,47840.0,Entry level,Full-time,KS,Midwest,,0,"Training Coordinator (Ability to be based out of Wichita, Topeka, or Kansas City)"
3904416970,3.8355589224764497,0.10822084126985362,142150.0,Mid-Senior level,Full-time,IL,Midwest,20.833333333333336,0,Senior Security Risk Governance Analyst
3904416987,3.5814285879540884,1.6806135384099394,175000.0,Director,Full-time,IL,Midwest,11.11111111111111,1,Director Safety Surveillance US - Remote Opportunity
3904416990,-1.418473103015276,-0.7295175549252763,47840.0,Entry level,Full-time,TX,Southwest,,0,Warehouse Associate - 2nd Shift
3904416991,-1.5696107347650332,-0.5414243035598664,41600.0,Entry level,Full-time,NY,Northeast,,0,Material Handler
3904417155,-0.374940398159759,0.9051153795777629,37440.0,Mid-Senior level,Full-time,NY,Northeast,,0,"FT Support Lead - 5th Ave, Manhattan"
3904417299,-1.7149730867525865,-0.06408824717436702,39520.0,Entry level,Full-time,CA,West,,0,Retail Store Visual Lead
3904417301,-1.853025385311202,-0.515237838250989,35651.200000000004,Entry level,Full-time,WA,West,,0,Retail Sales Associate
3904417378,-0.17629525474772215,-0.7473795271280559,69790.0,Entry level,Full-time,CO,West,8.333333333333332,0,Inventory Control Coordinator
3904417393,-0.5859528033652173,1.3837021140686434,40310.4,Mid-Senior level,Full-time,WA,West,,0,"Meat Manager - Spokane, WA - 1799"
3904417436,1.5038571324693817,1.1334470272537238,123500.0,Mid-Senior level,Full-time,NJ,Northeast,,0,DATA MANAGEMENT LEAD
3904417492,-2.027439324345514,-2.710980980740635,32240.0,Entry level,Part-time,NY,Northeast,,0,H&M Sales Associate
