job_id,tsne_x,tsne_y,salary,experience_level,work_type,state,region,engagement_rate,remote,title
3903866915,-63.896824,-41.30179,32968.0,Entry level,Full-time,MI,Midwest,,0,Dietary Aide
3904969454,78.10362,-14.747978,45943.0,Associate,Full-time,VA,Southeast,,0,Social Worker - 01389
3894980158,-88.02812,28.53472,52738.399999999994,Entry level,Full-time,CA,West,,0,Research Technician- Niyogi lab
3901958992,-92.16699,30.981697,44428.8,Entry level,Full-time,CA,West,,0,"Medical Assistant, Surgical Services SAMF, Full Time- Day Shift"
3902350644,-10.886826,-23.125608,140000.0,Mid-Senior level,Full-time,TX,Southwest,,0,Tax Manager
3904954918,45.37375,39.143597,155261.60000000003,Director,Contract,AL,Southeast,8.108108108108109,1,VP/Director of Finance
3901994753,19.438955,-98.447174,63440.0,Internship,Full-time,NC,Southeast,,0,CONVERSION - Core Tax Intern - Winter 2025 (Charlotte)
3906252405,40.89991,51.99917,237275.0,Director,Full-time,CA,West,,0,Sr Director - Consulting & Analytics - Nationals segment
3895272677,11.584619,65.59882,70885.5,Mid-Senior level,Full-time,NY,Northeast,,0,Internal Investigator 1 OPWDD
3888806101,27.770897,-24.668287,91520.0,Mid-Senior level,Contract,PA,Northeast,34.82142857142857,1,Risk Specialist
3906256434,-79.91976,28.137869,78078.0,Entry level,Full-time,CA,West,,0,Program Liaison
3895594798,-71.671936,-27.616175,58240.0,Entry level,Full-time,MN,Midwest,,0,Chemical Maintenance Technician - 2nd Shift
3902947123,-63.7516,-29.829683,37440.0,Entry level,Full-time,NE,Midwest,,0,"Farm Hand (Clay Center, NE)"
3900962646,-8.606646,1.3045778,101434.0,Associate,Full-time,TX,Southwest,11.11111111111111,0,Information Technology - Data Management Specialist
3891288696,-20.08889,89.39277,67500.0,Mid-Senior level,Full-time,CA,West,,0,Executive Assistant
3903895116,-53.76692,60.51464,66000.0,Mid-Senior level,Full-time,IN,Midwest,,0,Accountant
3885829724,20.067856,-99.62527,40560.0,Internship,Full-time,MI,Midwest,10.0,1,Marketing Asset Management Intern
3899519950,15.04458,-3.7239141,75000.0,Associate,Full-time,IL,Midwest,26.666666666666668,0,Administrative Assistant
3905330887,65.596115,44.606133,108420.0,Mid-Senior level,Full-time,NJ,Northeast,,0,Store Manager II Brigantine
3904943775,-66.108986,-29.290287,45760.0,Entry level,Full-time,OH,Midwest,,0,Environmental Lab Tech
3900962459,-17.276958,24.83588,62400.0,Mid-Senior level,Full-time,NM,Southwest,,0,Lead Service Commercial Roofing Foreman
3902948188,10.120009,46.54327,73828.5,Mid-Senior level,Full-time,NY,Northeast,20.0,0,Information Technology Specialist 2 (NY HELPs) - 5138
3901980322,36.58356,37.279495,206800.0,Director,Full-time,NY,Northeast,,0,"Sr Director, IT Planning & Delivery "
3906261765,46.026672,-0.666422,135000.0,Associate,Full-time,CA,West,,0,Municipal Attorney
3904089070,13.051252,31.506971,191800.0,Mid-Senior level,Full-time,WA,West,,0,"Sr. Security Engineer, AWS Security Vulnerability Management"
3905670412,39.366577,-1.4325686,130000.0,Associate,Full-time,CO,West,,0,General Manager Foodservice - 1841313
3901459319,-17.098284,50.267918,97500.0,Mid-Senior level,Full-time,FL,Southeast,11.11111111111111,0,RPG Programmer
3901396280,81.22679,23.119123,172787.5,Entry level,Full-time,WA,West,,0,New Shepard Ground Systems Software Integration
3902364333,16.218735,17.12025,135000.0,Mid-Senior level,Full-time,FL,Southeast,,0,Electrical Design Engineer
3900962554,32.963146,80.08043,79000.0,Mid-Senior level,Full-time,CO,West,,0,Market Financial Center Manager - Colorado South Market
3906249690,40.763588,51.4244,221150.0,Director,Full-time,CA,West,,0,"Sr. Director, GenAI Knowledge Assets"
3904580384,27.362444,62.557766,112500.0,Mid-Senior level,Full-time,CA,West,12.5,0,"Environmental, Health and Safety Manager"
3905336240,-22.628199,-36.021145,125320.0,Entry level,Full-time,NC,Southeast,,0,Modelling/Forecasting Specialist - Implementation team
3904060889,-29.440462,37.500084,177932.0,Director,Full-time,MD,Northeast,,0,Supervisory Research Astrophysicist AST Stellar Galactic & Extra Galactic Astrophysics (Direct Hire)
3902805180,66.266815,-28.870108,124800.0,Mid-Senior level,Contract,FL,Southeast,,0,Sr. Accounting Manager
3891271899,11.538327,69.06878,55000.0,Mid-Senior level,Full-time,PA,Northeast,,0,SPEN Producer Assistant
3902754992,12.64875,-57.85093,176800.0,Mid-Senior level,Full-time,NY,Northeast,18.181818181818183,0,IT Business Analyst
3888021709,-7.115758,0.05629366,35360.0,Entry level,Contract,MO,Midwest,,0,Data Entry Specialist - AP and AR
3887990253,-32.58692,18.080175,60000.0,Executive,Full-time,LA,Southeast,,0,General Manager
3901985484,29.619371,-25.268589,109200.0,Mid-Senior level,Contract,NY,Northeast,11.11111111111111,1,Communications Writer
3903891089,-89.42472,2.7972903,39020.8,Entry level,Full-time,CA,West,,0,Front Desk Agent
3887888958,-7.8713417,-32.919086,117500.0,Entry level,Full-time,TX,Southwest,,0,Associate Veterinarian
3904994145,-30.561342,-68.30706,32240.0,Entry level,Part-time,FL,Southeast,,0,Retail Sales Associate
3889432299,3.351322,-11.244804,33280.0,Mid-Senior level,Full-time,TX,Southwest,,0,Customer Service Rep
3906260379,-44.77614,-47.314728,29120.0,Entry level,Full-time,GA,Southeast,,0,Carole Fabrics- Upholsterer
3905293231,53.95866,-35.495785,60264.0,Mid-Senior level,Contract,CA,West,,0,EXECUTIVE ASSISTANT
3901176861,26.931965,62.426678,137500.0,Mid-Senior level,Full-time,CA,West,17.24137931034483,0,Digital Banking Manager
3901669792,-40.14953,2.665957,126682.4,Entry level,Full-time,NY,Northeast,,0,Pharmacist - Pharmacy - Full Time
3886481545,0.28450212,-18.537704,160000.0,Mid-Senior level,Full-time,TX,Southwest,4.3478260869565215,0,Corporate Accounting VP/Controller - Top Investment Firm
3894558561,28.100351,67.04052,67500.0,Mid-Senior level,Full-time,CA,West,16.666666666666664,0,Assistant Product Marketing Manager
3887106018,35.589752,43.317272,100000.0,Director,Full-time,MD,Northeast,8.333333333333332,0,Director of Operations
3902862740,-0.11343058,37.09533,148449.6,Mid-Senior level,Full-time,VA,Southeast,,0,Business Proposal Manager
3906095560,35.20633,38.369755,130000.0,Director,Full-time,MA,Northeast,,0,DIRECTOR OF NURSING
3901943134,16.756224,-22.648884,302500.0,Entry level,Full-time,AZ,Southwest,20.0,1,Work From Home Sales Associate
3903804709,7.120045,62.573536,92500.0,Mid-Senior level,Full-time,NY,Northeast,,0,Personal and Executive Assistant
3888003876,14.074951,62.73406,72800.0,Mid-Senior level,Full-time,NJ,Northeast,,0,Registered Nurse - RN for Overnight Shifts
3889128909,33.943176,38.743767,82500.0,Director,Full-time,NY,Northeast,,0,Director of Rooms
3903818260,-75.09831,-16.907215,116525.0,Entry level,Full-time,WI,Midwest,,0,"Early Career Talent Program Manager, KBNA"
3902730972,-62.932358,-40.897915,30680.0,Entry level,Full-time,NE,Midwest,,0,Restaurant Crewmember
3891091673,-34.306107,-50.555935,49608.0,Entry level,Full-time,TN,Southeast,,0,Trailer Technician
3905800268,-42.10167,3.942233,135000.0,Entry level,Full-time,NY,Northeast,,0,Administrative Assistant
3884802338,-90.10312,7.980754,43680.0,Entry level,Full-time,WA,West,,0,Records Specialist
3903823464,-2.7766068,93.801674,225000.0,Mid-Senior level,Full-time,CA,West,,0,Trial Attorney - Plaintiff
3904414331,60.649014,-36.99871,35360.0,Entry level,Contract,CA,West,15.384615384615385,0,Laboratory Aide
3903843152,50.28425,-20.62459,72500.0,Mid-Senior level,Contract,NJ,Northeast,,0,EHS Manager - Distribution
3904387642,-89.7043,9.305736,44990.4,Entry level,Full-time,CO,West,,0,Sales Representative
3905290261,53.959213,17.382233,63750.0,Mid-Senior level,Full-time,NY,Northeast,,0,"Senior Associate, Integrated Investment"
3904086400,30.254503,-11.529179,80000.0,Mid-Senior level,Full-time,NC,Southeast,,1,Remote Telesales Representative (Cold Calling)
3904362347,-70.894135,4.7106886,45427.2,Entry level,Full-time,WA,West,,0,FT Host - The George
3884826488,-17.85799,-84.09695,50440.0,Mid-Senior level,Part-time,CA,West,,0,Senior Sales Associate - Keyholder
3884831615,13.557277,12.17921,104000.0,Entry level,Full-time,NC,Southeast,,0,Utilities Process Engineer
3905377283,101.57294,10.621191,257650.0,Director,Full-time,NJ,Northeast,,0,"Senior Principal Scientist, Clinical Research, Hematology/Lymphoma"
3904361330,-49.315094,-15.365199,43680.0,Entry level,Full-time,PA,Northeast,,0,Reach Truck Operator
3900963384,-22.440823,7.4488125,62400.0,Entry level,Temporary,NY,Northeast,14.705882352941178,0,Wealth Management Client Associate
3888949182,-86.49074,-0.2936022,33280.0,Entry level,Full-time,CO,West,,0,"Retail Sales Associate - Longmont, CO"
3898165423,65.52114,43.614,114500.0,Mid-Senior level,Full-time,NY,Northeast,,0,"Team Manager, Hospice Home Care - Brooklyn, NY - R010558"
3905331977,-71.3712,25.543182,100000.0,Entry level,Full-time,CO,West,,0,Operations Support Professional
3901992052,-41.224422,-16.328543,42161.6,Entry level,Full-time,NY,Northeast,,0,Machine Operator- Oscar Mayer Lunchables
3904426341,-20.258419,2.3924904,42640.0,Mid-Senior level,Temporary,NY,Northeast,,0,Store Manager - Spirit
3899545008,65.079346,-30.970736,65520.0,Mid-Senior level,Contract,GA,Southeast,23.52941176470588,0,Project Manager
3888974658,-29.930786,-42.714207,56250.0,Entry level,Full-time,AR,Southeast,,0,Associate Veterinarian
3902744523,-29.030212,34.454746,56420.0,Director,Full-time,CA,West,,0,"Co-op, Electrical Engineering- Controls (On-site)"
3901677371,55.308693,32.9413,135000.0,Mid-Senior level,Full-time,MA,Northeast,23.58490566037736,0,Clinical Trial Manager
3901392819,56.809628,-49.905937,66560.0,Entry level,Contract,OH,Midwest,,0,Senior Welder
3901633632,23.9142,47.94701,73500.0,Mid-Senior level,Full-time,FL,Southeast,7.246376811594203,0,Assistant Director Loss Prevention
3905324992,79.33614,24.62765,105270.5,Entry level,Full-time,VA,Southeast,,0,Cybersecurity Software Engineer
3904728354,-35.372826,-51.19133,45894.42,Entry level,Full-time,FL,Southeast,,0,HVAC Mechanic II
3887574257,59.13536,-31.33692,176800.0,Entry level,Contract,CA,West,3.8461538461538463,0,"Program Manager, Emerging Talent (Hybrid)"
3889712241,14.306377,-61.782448,136400.0,Mid-Senior level,Full-time,VA,Southeast,11.11111111111111,0,Requirements Analyst
3906096130,11.529752,69.50143,53352.0,Mid-Senior level,Full-time,NY,Northeast,,0,Supervising Maintenance Worker - Manhattan
3906256537,-79.7703,-44.484222,37440.0,Entry level,Full-time,IN,Midwest,,0,Assembler
3905335124,56.58065,-21.237703,74880.0,Entry level,Contract,MA,Northeast,,0,RF Assembly
3904727696,-73.12985,-38.24662,45760.0,Entry level,Full-time,WI,Midwest,,0,2nd Shift Ink Maker/Production Operator
3901346569,-29.43496,53.84882,45760.0,Mid-Senior level,Full-time,TN,Southeast,,0,Personal Insurance CSR
3900979226,12.705291,-57.724358,82500.0,Mid-Senior level,Full-time,NY,Northeast,19.718309859154928,0,Commercial Analyst
3904961401,20.370884,-58.287304,85000.0,Associate,Full-time,PA,Northeast,11.11111111111111,0,FP&A Manager - need 2+ year FP&A Analyst
3905328847,-70.19233,-40.98126,41080.0,Entry level,Full-time,IN,Midwest,,0,1st shift - General Laborer- Heavy Lifting
3885866605,-6.701644,-21.199476,125990.0,Mid-Senior level,Full-time,TX,Southwest,10.0,0,Technical Project Manager – Mid Level
3887707922,57.99343,34.381794,117500.0,Mid-Senior level,Full-time,NY,Northeast,6.349206349206349,0,"Sr. Manager, Collections and Partnerships"
3904386989,-28.988506,-69.63793,41600.0,Entry level,Part-time,FL,Southeast,,0,Retail Consultant | Aesop Aventura | Part Time
3904503851,56.4706,-21.42606,74880.0,Entry level,Contract,NJ,Northeast,,0,Administrative Assistant
3905328813,-33.17676,-43.8673,48880.0,Entry level,Full-time,FL,Southeast,,0,Maintenance Technician
3901651720,32.162437,50.168007,80000.0,Director,Full-time,GA,Southeast,,0,Director Food and Beverage
3894286558,-67.74555,-32.189415,46300.8,Entry level,Full-time,IA,Midwest,,0,Sanitation Associate
3888933736,-5.1397085,-48.938892,26000.0,Entry level,Full-time,OK,Southwest,,0,Delivery Specialist
3884442536,-6.406038,-20.990152,115000.0,Mid-Senior level,Full-time,TX,Southwest,12.5,0,Tax Manager
3904959222,73.35917,5.7326307,90000.0,Associate,Full-time,PA,Northeast,,0,Refrigeration Supervisor
3902871001,21.72608,47.370213,175000.0,Mid-Senior level,Full-time,CA,West,,0,"Associate Director, Drug Substance Manufacturing "
3903449614,17.571314,-25.147106,33571.200000000004,Associate,Full-time,TX,Southwest,,1,Loan Officer
3905276567,45.38681,-40.70599,149760.0,Mid-Senior level,Contract,IN,Midwest,,0,Application Engineer
3884945030,-4.4307337,-20.704422,85000.0,Mid-Senior level,Full-time,TX,Southwest,30.303030303030305,0,Customer Service Manager
3901980050,35.811592,-47.203407,54080.0,Associate,Contract,CA,West,,0,Chemist
3904381689,44.834953,-59.506165,46800.0,Associate,Contract,IN,Midwest,,0,Field Service Technician
3900093254,4.765498,-88.38712,23920.0,Entry level,Part-time,OK,Southwest,,0,Personal Care Aide PCA Durant $1000 Sign on Bonus
3904712091,-13.379659,-19.8912,47500.0,Mid-Senior level,Full-time,OK,Southwest,,0,Site Manager
3900082098,-46.427967,39.451477,102500.0,Mid-Senior level,Full-time,WI,Midwest,,0,Supply Chain/Procurement Manager
3904722119,-31.428913,33.40679,250000.0,Director,Full-time,MN,Midwest,,0,FVP Head of Defined Contribution Distribution | Flex
3903802617,-28.076674,58.241932,50000.0,Mid-Senior level,Full-time,NC,Southeast,,0,EAP Clinical Counselor (Overnight)
3902935991,48.016308,-25.749405,170560.0,Mid-Senior level,Contract,NY,Northeast,11.724137931034482,0,Equity Stockloan PM/BA
3906253699,-90.28168,5.402281,41600.0,Entry level,Full-time,OR,West,,0,Overnight Security Professional
3900943380,64.925476,40.296165,258000.0,Mid-Senior level,Full-time,NY,Northeast,,0,"Manager II, Technical Program Management, Security and Reliability"
3895860999,-5.5840287,-67.25126,43680.0,Entry level,Part-time,MI,Midwest,,0,Armed Security Officer - $21.00
3891091661,44.985676,39.71751,145500.0,Director,Full-time,GA,Southeast,,1,"Director of Business Analytics (Go-To-Market Team) - Hybrid / Atlanta, GA"
3904974149,-85.74623,28.105179,59280.0,Entry level,Full-time,CA,West,,0,Sign Installer
3889132172,-71.78369,25.303833,97125.6,Entry level,Full-time,UT,West,,0,Vascular Sonographer
3902754390,-14.098773,32.497402,32240.0,Mid-Senior level,Part-time,NC,Southeast,,0,Customer Service Lead
3901365198,5.693614,25.21306,92481.5,Entry level,Full-time,CA,West,,0,Cable Harness Integration Engineer
3905621349,-7.888477,-97.79554,64428.0,Entry level,Part-time,MA,Northeast,,0,Travel LPN / LVN - LPN / LVN
3901944975,99.77173,11.007424,120000.0,Mid-Senior level,Full-time,PA,Northeast,,0,Scientist – Protein and Antibody Purification
3902862782,34.62972,-58.255108,39520.0,Associate,Contract,PA,Northeast,,0,Administrative Assistant
3903832756,74.33978,-8.984358,60000.0,Associate,Full-time,GA,Southeast,28.57142857142857,0,International Accounts Receivable Specialist
3901996735,11.581013,65.563545,71050.0,Mid-Senior level,Full-time,PA,Northeast,,0,Warehouse Supervisor
3905332247,11.531722,-64.53815,50000.5,Entry level,Full-time,CA,West,,0,IT Service Desk Analyst
3903809229,77.474594,-19.381243,60000.0,Associate,Full-time,VA,Southeast,,0,Insurance Sales Agent
3891071788,-15.523054,97.99923,92500.0,Mid-Senior level,Full-time,CA,West,,0,Legal Secretary
3900068606,-7.9120636,-66.45333,52000.0,Entry level,Part-time,MN,Midwest,,0,Care Attendant - Premium Pay Weekend Days - Crystal Brook
3905248498,17.198065,-98.156876,57200.0,Internship,Full-time,CA,West,,0,Clinical Affairs Intern – Literature Research and Endnote Management
3895529120,4.096562,10.027566,65520.0,Entry level,Full-time,IN,Midwest,,0,OCU-Technical-Mechanical Engineering Technician-4x10pm
3901370935,26.310688,-16.991064,90000.0,Entry level,Full-time,CA,West,12.5,1,"Account Manager, Enterprise"
3906088927,-38.141224,20.0811,202500.0,Executive,Full-time,NY,Northeast,9.523809523809524,0,"VP - Compliance, Trade Surveillance"
3904066533,-9.678752,93.12282,127816.0,Mid-Senior level,Full-time,OR,West,,0,RN-Psych Adult - Night
3887986474,25.84319,15.140974,137500.0,Mid-Senior level,Full-time,WA,West,,0,Senior Wind Turbine Blade Engineer
3906257184,-63.877743,-36.65851,35360.0,Entry level,Full-time,IL,Midwest,,0,Transportation Officer
3891080148,7.8337817,-0.19581148,56160.0,Associate,Full-time,WI,Midwest,,0,Electrical Assembler
3906255584,-40.05904,-44.6874,37760.0,Entry level,Full-time,NC,Southeast,,0,Entry Level Insurance Sales (1151)
3900077466,76.52172,-8.857416,40000.0,Associate,Full-time,TN,Southeast,7.142857142857142,0,Information Technology Support Technician
3903477068,-7.80045,-100.257576,37440.0,Entry level,Part-time,MD,Northeast,,0,Part-Time Store Cashier/Stocker
3895560139,48.060642,-9.269596,38948.0,Associate,Full-time,WA,West,,0,Full Time - Sales Associate - Windows & Walls - Day
3901940941,-74.98595,-16.894562,103500.0,Entry level,Full-time,WI,Midwest,,0,Sales Account Manager
3903845016,36.131435,74.95442,117000.0,Mid-Senior level,Full-time,CA,West,,0,Store Manager
3901631200,-3.0913408,45.571617,35360.0,Mid-Senior level,Full-time,NC,Southeast,,0,Center Manager
3902351312,74.53915,8.443401,71905.0,Associate,Full-time,PA,Northeast,,0,Environmental Planner
3904432092,-29.672636,53.773464,44289.5,Mid-Senior level,Full-time,AR,Southeast,,0,DOTM SECURITY SUPERVISOR
3904058182,-4.6684794,-65.983864,30003.999999999996,Entry level,Part-time,OH,Midwest,,0,Deli Production Team Member
3889722120,58.785057,36.431007,180000.0,Mid-Senior level,Full-time,NY,Northeast,4.761904761904762,0,Business Development Manager - Litigation - Law Firm
3894255319,-85.76325,-0.6723466,30984.0,Entry level,Full-time,WA,West,,0,Operations Support Assistant
3904991152,102.58694,14.932142,178750.0,Entry level,Full-time,WA,West,,0,Actuarial Data Scientist III
3894274584,-10.537599,-40.095985,56000.0,Entry level,Full-time,AZ,Southwest,,0,Marketing and Promotions Specialist
3884989909,-2.6189187,-25.264458,175200.0,Mid-Senior level,Full-time,TX,Southwest,10.0,0,"Sr Technical Program Manager, OpsTech Engineering"
3904362745,17.739868,-61.03159,85000.0,Associate,Full-time,VA,Southeast,,0,Board Certified Behavior Analyst (BCBA)
3905336540,11.5417,65.273094,72500.0,Mid-Senior level,Full-time,ME,Northeast,,0,Sleep Expert - Sales
3902347242,8.024754,0.2416974,60000.0,Associate,Full-time,WI,Midwest,,0,Warehouse Supervisor
3905376346,-36.89429,-39.746315,43264.0,Entry level,Full-time,VA,Southeast,,0,Security Officer Level 1 (L1)
3905327752,-36.13359,-51.571545,43680.0,Entry level,Full-time,NC,Southeast,,0,Machine Operator - Nights
3884442091,23.404615,-81.69696,32240.0,Entry level,Full-time,WI,Midwest,8.333333333333332,0,Junior Account Executive
3902744905,-41.779453,-10.94782,54080.0,Entry level,Full-time,NY,Northeast,,0,Veterinary Technician - Long Island City
3886462316,37.566402,-78.44195,82160.0,Mid-Senior level,Contract,CO,West,28.57142857142857,0,User Experience Designer
3885864936,-72.66017,-38.760643,44720.0,Entry level,Full-time,MN,Midwest,,0,Utility Locator
3904505004,14.079775,-100.7498,39520.0,Internship,Part-time,NH,Northeast,,0,Electrician Apprentice
3891086979,54.7443,-34.572063,109200.0,Mid-Senior level,Contract,WA,West,,0,Builder 4
3901693830,-48.203106,54.94918,65000.0,Mid-Senior level,Full-time,IL,Midwest,21.428571428571427,0,Inventory Supervisor
3895548422,-9.839849,-23.157099,204000.0,Mid-Senior level,Full-time,TX,Southwest,,0,Home Lending Change Management Communications and Training Manager
3904708262,-15.129904,98.24281,119600.0,Mid-Senior level,Full-time,CA,West,,0,Credentialed School RN - Summer School openings!
3902791028,34.361485,77.01655,100000.0,Mid-Senior level,Full-time,CA,West,,0,Restaurant and Lounge General Manager - Specialty Dining --- Signing Bonus 
3894978649,7.686074,-0.60026956,52500.0,Associate,Full-time,OH,Midwest,,0,Bookkeeper
3895524684,98.02754,-6.4089413,150500.0,Mid-Senior level,Full-time,NY,Northeast,,0,Sr. SAP Integration Developer (CPI)
3902354942,29.730976,-5.477998,130000.0,Mid-Senior level,Full-time,FL,Southeast,,1,Senior Tax Manager
3904723662,-49.56884,-80.22597,51074.4,Entry level,Part-time,WA,West,,0,Health Unit Coordinator - Mother/Baby
3902760420,7.1186194,23.741179,152880.0,Entry level,Full-time,MT,West,,0,Middleware Engineer
3898162562,-11.726387,-20.457079,72500.0,Mid-Senior level,Full-time,TX,Southwest,,0,Production Manager
3901155817,14.322977,-61.350758,59350.0,Mid-Senior level,Full-time,GA,Southeast,14.285714285714285,0,"Financial Analyst, Sr. (Revenue Forecasting)"
3895556919,-6.7005,5.5784492,174450.0,Mid-Senior level,Full-time,NJ,Northeast,9.090909090909092,0,Associate Director - Data Product Management
3887700946,23.461662,-81.56126,67500.0,Entry level,Full-time,NY,Northeast,20.0,0,Junior Estimator
3902836959,28.068323,-16.194832,123750.0,Mid-Senior level,Full-time,CA,West,,1,Imaging Sr. Clinical Project Manager
3903882080,-66.55061,28.04934,156000.0,Entry level,Full-time,CA,West,,0,SLP 24-25 SY
3905861592,-52.950737,40.24749,35360.0,Mid-Senior level,Full-time,MO,Midwest,,0,Assistant Manager
3887993573,-7.517872,-66.50712,47829.59999999999,Entry level,Part-time,NE,Midwest,,0,Property And Casualty Licensed Insurance Representative Hybrid San Antonio Texas
3902357333,-7.5671782,-67.326416,53560.0,Entry level,Part-time,MO,Midwest,,0,CNC Machine Operator
3894551686,-46.84799,-7.865412,58032.0,Entry level,Full-time,MD,Northeast,,0,Processor Operator - $1500 NEW HIRE INCENTIVE 
3905293767,-53.05363,65.723465,82500.0,Mid-Senior level,Full-time,IL,Midwest,,0,Payroll Specialist (616483)
3898168054,-53.95122,13.483138,76500.0,Entry level,Full-time,CA,West,11.11111111111111,0,Payroll / Compliance Coordinator
3901392079,-17.374918,50.696037,85000.0,Mid-Senior level,Full-time,GA,Southeast,6.25,0,Project Superintendent
3905299263,67.84076,40.890385,285000.0,Mid-Senior level,Full-time,NY,Northeast,,0,"Mid-Market Manager, IT Solutions"
3884994032,81.54407,25.026443,198000.0,Mid-Senior level,Full-time,WA,West,,0,"Sr. Software Development Engineer, Nucleo"
3891808187,21.052223,4.481628,95000.0,Mid-Senior level,Full-time,IL,Midwest,,0,"Senior Human Resources Representative,"
3895542832,-24.655384,-37.687614,85000.0,Entry level,Full-time,GA,Southeast,,0,Sales Professional
3904414182,-48.05091,62.399467,137280.0,Mid-Senior level,Full-time,OH,Midwest,,0,Registered Nurse - RN - Medical Surgical
3906069728,67.96599,-14.497533,43000.0,Associate,Full-time,FL,Southeast,,0,Help Desk Engineer
3905866059,-11.433966,16.492092,150000.0,Mid-Senior level,Full-time,CA,West,,0,Verification Lead
3901951056,35.40225,84.04967,62500.0,Mid-Senior level,Full-time,UT,West,,0,Account Manager (Sales/Client Management exp req)
3905300646,-24.53387,-37.588566,86840.0,Entry level,Full-time,TN,Southeast,,0,Maintenance Mechanic
3905694221,-27.387959,33.7448,225000.0,Director,Full-time,CA,West,,0,Chief Acquisition Specialist
3902842835,-81.71276,-25.05516,104170.5,Entry level,Full-time,IN,Midwest,,0,"Insurance Officer - Columbia City, IN"
3905359552,37.677357,22.242037,81000.0,Mid-Senior level,Full-time,CA,West,,0,Senior Sales Manager
3902342760,2.5750947,56.56243,187500.0,Mid-Senior level,Full-time,MA,Northeast,,0,Corporate Counsel - Bankruptcy & Litigation
3905394257,-34.1276,17.059587,48880.0,Executive,Full-time,CA,West,,0,"General Counsel's Office - Departmental Assistant, Corporate"
3906260098,-13.35867,18.984083,45760.0,Mid-Senior level,Full-time,CA,West,,0,Plant Associate Lead
3889772422,55.626568,-22.678137,44720.0,Entry level,Contract,RI,Northeast,5.555555555555555,0,Sales Coordinator
3904578362,-30.539742,-3.9034195,142500.0,Entry level,Full-time,MA,Northeast,,0,Project Manager - Full Service GC - Hyrbid
3887883657,-77.61247,6.879713,45760.0,Entry level,Full-time,OR,West,,0,Maintenance Runner
3886463733,-22.447851,-35.85506,135200.0,Entry level,Full-time,VA,Southeast,,0,Registered Dental Hygienist
3905836172,49.379242,53.65003,145028.0,Director,Full-time,MO,Midwest,,0,"DIRECTOR, RADIOLOGY SERVICES"
3905361990,18.087786,-12.666909,145000.0,Mid-Senior level,Full-time,OH,Midwest,,1,Engineering Manager (Server-side Java (SSJ))
3899538732,-8.990541,-4.414933,134160.0,Mid-Senior level,Contract,CA,West,39.8989898989899,0,Data Analyst
3900975713,66.26051,41.55278,155000.0,Mid-Senior level,Full-time,PA,Northeast,,0,Tax Manager
3905392550,70.060974,0.21160412,41600.0,Associate,Full-time,MA,Northeast,,0,Store Manager
3884934009,-58.579014,-4.281749,40019.2,Entry level,Full-time,PA,Northeast,,0,Entry Level Digital Media Planner 
3887103519,38.04536,-78.62018,37440.0,Mid-Senior level,Contract,IL,Midwest,13.333333333333334,0,Graphic Designer
3903473703,-91.15667,30.090271,46800.0,Entry level,Full-time,CO,West,,0,Materials Dispatcher
3901378406,54.754147,-1.4582698,104300.0,Associate,Full-time,WA,West,9.67741935483871,0,Sr. Industrial Innovation Specialist
3904377959,-45.097374,39.948948,123158.81,Mid-Senior level,Full-time,MI,Midwest,,0,Assistant City Manager
3906247384,-17.054651,-57.3948,41080.0,Entry level,Other,SC,Southeast,,0,Medical Assistant
3885376405,-65.618225,-33.658745,40560.0,Entry level,Full-time,MN,Midwest,,0,Personal Care Attendant Maplewood ALF
3901961524,57.909077,-70.81749,74869.59999999999,Internship,Internship,CA,West,20.0,0,Product Manager Intern - Corporate Architecture (Oracle Linux)
3901984510,-33.27786,19.167128,231600.0,Executive,Full-time,FL,Southeast,,0,"Vice President, Solution Architecture"
3903471164,12.469128,-56.698444,74072.55,Entry level,Full-time,MD,Northeast,2.941176470588235,0,Financial Analyst
3901379478,39.000553,-1.724329,87500.0,Associate,Full-time,CA,West,,0,Construction Project Manager
3902352296,43.15113,-47.316715,80080.0,Associate,Contract,GA,Southeast,,0,Process Control Engineer 2/Quality Engineer 
3887896251,-2.9335663,-44.428104,37440.0,Entry level,Full-time,TX,Southwest,,0,Veterinary Technician I
3884813096,-74.72453,1.7317778,38480.0,Entry level,Full-time,CA,West,,0,Security Officer
3885817186,8.415769,24.535688,132500.0,Entry level,Full-time,WA,West,3.4482758620689653,0,Quality Engineer - Costco Travel
3900954256,-48.867817,-78.288925,56721.6,Entry level,Part-time,CA,West,,0,PEER NAVIGATOR - TRUST **20hrs/week**
3901352141,-16.92874,-79.84777,157622.4,Mid-Senior level,Part-time,CA,West,,0,"Staff Nurse II, Medical Surgical"
3885814428,-7.759576,2.2388313,62500.0,Entry level,Full-time,CA,West,15.384615384615385,0,Multilingual Data Annotation Specialist
3885864818,-69.13741,15.643858,81815.05500000001,Entry level,Full-time,CA,West,,0,Mental Health Specialist - Bilingual
3902740956,-47.849216,-80.29219,45780.8,Entry level,Part-time,CA,West,,0,Teacher's Assistant
3902870044,-85.62507,35.877705,48880.0,Entry level,Full-time,CA,West,,0,Administrative Assistant
3902361743,42.53823,50.22601,150112.0,Director,Full-time,CA,West,,0,Director of Purchasing
3904419759,-9.485011,-87.95753,72800.0,Mid-Senior level,Part-time,NY,Northeast,,0,"NCLEX Instructor - Syracuse, NY (On-Site)"
3903887974,-25.287218,85.84845,52520.0,Mid-Senior level,Full-time,CA,West,,0,Reservations Supervisor
